,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
0,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(441, 1)",Util.js,"(439, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(439, 22)",Util.js,,"exports.capitalize = function (strParam) {
    let str = strParam;
    str = String(str);
    return str.charAt(0).toUpperCase() + str.slice(1);
};","exports.capitalize = (strParam) => {
    let str = strParam;
    str = String(str);
    return str.charAt(0).toUpperCase() + str.slice(1);
};","(strParam) => {
    let str = strParam;
    str = String(str);
    return str.charAt(0).toUpperCase() + str.slice(1);
}"
1,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/6e06527f8bed055b268f9a21a9d1762f247d6f2d,https://github.com/RanvierMUD/ranviermud/commit/5d1c4a99e08e5492fa481b9c72aa98af74b90357,"Trying to fix cleaver wielding, also put meetsPrereqs back into the Feats module as its own export.
","WHY ARE ALL OF THESE THINGS HAPPENING.
",,6e06527f8bed055b268f9a21a9d1762f247d6f2d,src/command_util.js,"(84, 3)",src/command_util.js,"(83, 3)",5d1c4a99e08e5492fa481b9c72aa98af74b90357,src/command_util.js,"(83, 5)",src/command_util.js,,"let thing = CommandUtil.parseDot(lookString, being.getInventory(),
    function(item) {
      return item.hasKeyword(this.keyword, being.getLocale());
    });","let thing = CommandUtil.parseDot(lookString, being.getInventory(),
    item => item.hasKeyword(this.keyword, being.getLocale())
    );","item => item.hasKeyword(this.keyword, being.getLocale())"
2,RanvierMUD_ranviermud,https://github.com/RanvierMUD/ranviermud/commit/36779ce96c558a9189496409fd22fd20666278fc,https://github.com/RanvierMUD/ranviermud/commit/9225f7ea44a13d866cc3e7122c6c3d798baf03e0,"Fix load function, improve organization of npc methods.
","Fix commands config.
",,36779ce96c558a9189496409fd22fd20666278fc,src/npcs.js,"(216, 3)",src/npcs.js,"(226, 3)",9225f7ea44a13d866cc3e7122c6c3d798baf03e0,src/npcs.js,"(256, 21)",src/npcs.js,,"self.getEffects = function (aff) {
    if (aff) {
      return typeof self.effects[aff] !== 'undefined' ? self.effects[aff] : false;
    }
    return self.effects;
  };","self.getEffects = eff => {
    if (eff) {
      return self.effects[eff] ?
        self.effects[eff] : false;
    }
    return self.effects;
  };","eff => {
    if (eff) {
      return self.effects[eff] ?
        self.effects[eff] : false;
    }
    return self.effects;
  }"
3,alphasp_pxview,https://github.com/alphasp/pxview/commit/da6612babeb871db07446b360448299fb29aa7b8,https://github.com/alphasp/pxview/commit/0fc0942ecae1581c32ba926f912e1971506dd3a4,"converting react-navigation in progress
","clean up
",,da6612babeb871db07446b360448299fb29aa7b8,src/containers/Search.js,"(93, 11)",src/containers/Search.js,"(162, 11)",0fc0942ecae1581c32ba926f912e1971506dd3a4,src/containers/Search.js,"(161, 22)",src/containers/Search.js,,"Actions.searchResult({ word: word, type: ActionConst.REPLACE });","setTimeout(() => navigate('SearchResult', { word }), 0)","() => navigate('SearchResult', { word })"
4,winstonjs_winston,https://github.com/winstonjs/winston/commit/852337e51f0df03fec85f955aa6b4e9833b3bd00,https://github.com/winstonjs/winston/commit/e61f84425204ed5788cfe17d96e19c855bb8b199,"[refactor] Move code base to es6 and setup for api documentation.

@indexzero might be interested in this.
","Change arrow functions to normal functions to support ES5 with transpiling.
",,852337e51f0df03fec85f955aa6b4e9833b3bd00,lib/winston/transports/file.js,"(381, 3)",lib/winston/transports/file.js,"(379, 5)",e61f84425204ed5788cfe17d96e19c855bb8b199,lib/winston/transports/file.js,"(368, 20)",lib/winston/transports/file.js,,"this._stream.end(function () {
    // eslint-disable-next-line callback-return
    if (cb) cb();
    self.emit('flush');
    self.emit('closed');
  });","this._stream.end(() => {
      if (cb) {
        cb(); // eslint-disable-line callback-return
      }
      this.emit('flush');
      this.emit('closed');
    });","() => {
    if (cb) cb();
    this.emit('flush');
    this.emit('closed');
  }"
5,winstonjs_winston,https://github.com/winstonjs/winston/commit/852337e51f0df03fec85f955aa6b4e9833b3bd00,https://github.com/winstonjs/winston/commit/e61f84425204ed5788cfe17d96e19c855bb8b199,"[refactor] Move code base to es6 and setup for api documentation.

@indexzero might be interested in this.
","Change arrow functions to normal functions to support ES5 with transpiling.
",,852337e51f0df03fec85f955aa6b4e9833b3bd00,lib/winston/transports/file.js,"(361, 7)",lib/winston/transports/file.js,"(359, 9)",e61f84425204ed5788cfe17d96e19c855bb8b199,lib/winston/transports/file.js,"(348, 28)",lib/winston/transports/file.js,,return self._incFile(function () { self.stat(callback); });,return this._incFile(() => this.stat(callback));,() => this.stat(callback)
6,MaslowCNC_Maslow-Create,https://github.com/MaslowCNC/Maslow-Create/commit/d67baac58420d2f62144cfd0478bac3770356b03,https://github.com/MaslowCNC/Maslow-Create/commit/c105901b99bfb4e86d526d3bd6af16392641d9a7,"Shrinkwrap works but for 3D shapes now
","Shrinkwrap working 3d but only in test
",,d67baac58420d2f62144cfd0478bac3770356b03,src/js/molecules/shrinkwrap.js,"(30, 9)",src/js/molecules/shrinkwrap.js,"(30, 9)",c105901b99bfb4e86d526d3bd6af16392641d9a7,src/js/molecules/shrinkwrap.js,"(36, 31)",src/js/molecules/shrinkwrap.js,,"this.codeBlock = GlobalVariables.api.hull(GlobalVariables.api.cube().translate([4,4,1]), GlobalVariables.api.sphere());","this.children.forEach( io => {
            if(io.connectors.length > 0){
                inputs.push(io.getValue());
            }
        });","io => {
            if(io.type == ""input""){
                if(numberOfElements > 0){
                    arrayOfChildrenString = arrayOfChildrenString + "", "";
                }
                numberOfElements += 1;
                arrayOfChildrenString = arrayOfChildrenString + io.getValue();
            }
        }"
7,marcelklehr_floccus,https://github.com/marcelklehr/floccus/commit/d1b0d5cd46eca982beaa3879b71defa1c7f8604b,https://github.com/marcelklehr/floccus/commit/9ddbb1673339006d7148f223539f6a2332a3f2be,"Introduce typescript typings
","Build: Speed up webpack recompile
",,d1b0d5cd46eca982beaa3879b71defa1c7f8604b,gulpfile.js,"(129, 3)",gulpfile.js,"(129, 3)",9ddbb1673339006d7148f223539f6a2332a3f2be,gulpfile.js,"(61, 24)",gulpfile.js,,"webpack(devConfig).watch({}, console.log)","webpack(devConfig).watch({}, (err, stats) => {
    if (err) {
      console.log(err)
    }
    console.log(stats.toString({
      chunks: false,
      colors: true
    }))
  })","(err, stats) => {
      if (err) console.log('Webpack', err)

      console.log(
        stats.toString({
          /* stats options */
        })
      )

      resolve()
    }"
8,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(1185, 1)",Util.js,"(1183, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(1184, 17)",Util.js,,"exports.write = function (content, name) {
    FileSys.writeFile(name, content);
};","exports.write = (content, name) => {
    FileSys.writeFile(name, content);
};","(content, name) => {
    FileSys.writeFile(name, content);
}"
9,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(894, 1)",Util.js,"(892, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(893, 21)",Util.js,,"exports.getAvatar = function (user, outStr) {
    if (user != null && exports.isObject(user)) {
        return (user.displayAvatarURL || (user.user ? user.user.displayAvatarURL : null));
    }
    return (outStr === true ? 'null' : null);
};","exports.getAvatar = (user, outStr) => {
    if (user != null && exports.isObject(user)) {
        return (user.displayAvatarURL || (user.user ? user.user.displayAvatarURL : null));
    }
    return (outStr === true ? 'null' : null);
};","(user, outStr) => {
    if (user != null && exports.isObject(user)) {
        return (user.displayAvatarURL || (user.user ? user.user.displayAvatarURL : null));
    }
    return (outStr === true ? 'null' : null);
}"
10,LearnersGuild_echo,https://github.com/LearnersGuild/echo/commit/eb1f41ad597efcefd7fa01be4134fa7b008940bf,https://github.com/LearnersGuild/echo/commit/ccfd615ed527e4c3aba19fb393139f64e76c6dd1,"when getting vote results, use latest cycle (and bug fix)

- Voting results don't need a cycle in the `GOAL_SELECTION` state; they could just as easily show voting results that are ""closed"".
- BUG FIX: When getting a list of cycles in a certain state for a chapter, the callers all look at index 0 to find the ""current"" cycle. As such, those results should be ordered by `startTimestamp` _descending_.
","allow moderators to view votes
",,eb1f41ad597efcefd7fa01be4134fa7b008940bf,server/graphql/models/Vote/query.js,"(28, 9)",server/graphql/models/Vote/query.js,"(28, 9)",ccfd615ed527e4c3aba19fb393139f64e76c6dd1,server/graphql/models/Vote/query.js,"(32, 19)",server/graphql/models/Vote/query.js,,let cycle,"const cycle = args.cycleId ?
          await getCycleById(args.cycleId) :
          await getPlayerById(currentUser.id, true)
            .default(customQueryError('You are not a player in the game.'))
            .then(player => getLatestCycleForChapter(player.chapter.id))","player => getLatestCycleForChapter(player.chapterId, {mergeChapter: true})"
11,canalplus_react-keys,https://github.com/canalplus/react-keys/commit/95eb868b8966a1a442e47380c6ab0af2ed8e2965,https://github.com/canalplus/react-keys/commit/0af1e44ebe7b47d4c09bda1163a038994ebe62a7,"V3.x (#84)

* first commit

* fix redux action

* wip

* wip priority

* totally new fucking mounting system

* fix selector targeting

* add current handling

* mount binder on adding only if active

* add sleep behavior

* add selector for current and press

* massive ut fixes

* fix Binder.jsx unit tests

* rather not use .push here

* 3.0.0-beta.1

* [getCurrentBinder] give binderId to finderBinder function instead of selectedId

* 3.0.0-beta.2

* [reducer] add fresh priority on binder mounting

* 3.0.0-beta.3

* [README] update

* [testConfig] update

* [tests] update and fix warnings

* Binder: Update priority before compute binders

* 3.0.0-beta.4

* [listener] copy listeners table to prevent unwanted updating

* 3.0.0-beta.5

* [Binder] delete prevDir on refresh all the time to block flipflop

* [Binder] only enter is triggered on touch release

* 3.0.0-beta.6

* [tech] use forEach instead of for...of

* 3.0.0-beta.7

* [fix] use translateX instead of marginLeft

* 3.0.0-beta.8

* [fix] use latest node version

* [fix] deploy last dist

* 3.0.0-beta.9

* [fix] install rimraf before use it

* 3.0.0-beta.10

* Fix error in updateBinder doc (Readme.md)

* Binder: Calc diff on wrapper in refreshState (#86)

* Binder: Calc diff on wrapper in refreshState

* Listener: Change push to unshift for keys listener

* Add direction property on binder for calc wrapper diff

* Fix return value hasWrapperDiff

* Check elements length with hasWrapperDiff function

* 3.0.0-beta.11

* [fix] compare system failed if filtered content

* 3.0.0-beta.12

* [fix] unsleep memory binder if not mean to be mounted on mounting

* 3.0.0-beta.13

* [feature] expose removeBinder

* 3.0.0-beta.14

* [fix] ensure no bug if binder already removed

* 3.0.0-beta.15

* [fix] make enterstrategy mirror work

* 3.0.0-beta.16

* [fix] do nothing if binder state is undefined

* 3.0.0-beta.17

* [breaking-change] update API for binder

* [refacto] split Binder code

* [rename] strategy const

* [fix] mount another expected binder when remove one

* [perf] improve actions calling

* [fix] package json

* [fix] compatibility typo

* 3.0.0-rc1

* [fix] enterTo instead fo execCb

* 3.0.0-rc2

* [fix] propTypes on Carousel

* 3.0.0-rc3

* [fix] on enter callback for Carousel

* 3.0.0-rc4

* [fix] binder ensure element not empty

* [feature] add visibility prop to elements

* 3.0.0-rc5

* [fix] always update binder on mount

* 3.0.0-rc6

* [feature] add memory options on carousel

* [dev] add 1B file

* use LTS version of node

* 3.0.0-rc7

* [fix] refresh nextEl with fresh visibility

* 3.0.0-rc8

* [feature] add selector getBinders

* 3.0.0-rc9

* [tools] use presets prettier and jest

* [tools] use babel-minify

* [tools] exclude useless files for coverage

* 3.0.0-rc10

* [feature] add priority for keys

* 3.0.0-rc11

* Front(Carousel): Fix positions gap when jumping several children (#87)

* V3.x optim binder (#89)

* Optimize update binder method

* Dispatch only one action for active binder method

* Fix bug undefined binder while reset

* 3.0.0-rc12

* Fix bug active unknown binder (#90)

* 3.0.0-rc13

* bump packages

* update README
","Bump react-dom version
",,95eb868b8966a1a442e47380c6ab0af2ed8e2965,dist/reactKeys.js,"(1, 9601)",dist/reactKeys.js,"(439, 13)",0af1e44ebe7b47d4c09bda1163a038994ebe62a7,dist/reactKeys.js,"(439, 33)",dist/reactKeys.js,,"f[e]&&(u=i.find(function(t){return t.id===f[e]})),u.id!==f.id&&(o=!0,a=f,l=e),s={hasMoved:o,nextEl:u,prevEl:a,prevDir:l}","n[t] && (l = d.find(r => r.id === n[t])),
              l.id !== n.id && ((o = !0), (s = n), (a = t)),
              (p = { hasMoved: o, nextEl: l, prevEl: s, prevDir: a });",r => r.id === n[t]
12,winstonjs_winston,https://github.com/winstonjs/winston/commit/852337e51f0df03fec85f955aa6b4e9833b3bd00,https://github.com/winstonjs/winston/commit/ce7c951b3da38aaf149828688d60fb5c4d3277f5,"[refactor] Move code base to es6 and setup for api documentation.

@indexzero might be interested in this.
","Attempt to fix #1577. (#1579)

* [fix wip] Attempt to fix #1577.

* [fix test] Fallback to the ""root"" instance **always** created by `createLogger` for level convenience methods (e.g. `.info()`, `.silly()`).

* [tiny] Remove useless assignment.

* [tiny] DRY it up a little.
",,852337e51f0df03fec85f955aa6b4e9833b3bd00,lib/winston/create-logger.js,"(27, 3)",lib/winston/create-logger.js,"(38, 5)",ce7c951b3da38aaf149828688d60fb5c4d3277f5,lib/winston/create-logger.js,"(38, 38)",lib/winston/create-logger.js,,"Object.keys(opts.levels).forEach(function (level) {
    debug('Define prototype method for ""%s""', level);
    if (level === 'log') {
      console.warn('Level ""log"" not defined: conflicts with the method ""log"". Use a different level name.');
      return;
    }

    //
    // Define prototype methods for each log level
    // e.g. logger.log('info', msg) <> logger.info(msg)
    //
    DerivedLogger.prototype[level] = function (msg) {
      //
      // Optimize the hot-path which is the single object.
      //
      if (arguments.length === 1) {
        const info = msg && msg.message && msg || { message: msg };
        info.level = info[LEVEL] = level;
        this.write(info);
        return this;
      }

      //
      // Otherwise build argument list which could potentially conform to either
      // 1. v3 API: log(obj)
      // 2. v1/v2 API: log(level, msg, ... [string interpolate], [{metadata}], [callback])
      //
      return this.log.apply(this, [level].concat(Array.prototype.slice.call(arguments)));
    };
  });","Object.keys(this.levels).forEach(level => {
      debug('Define prototype method for ""%s""', level);
      if (level === 'log') {
        // eslint-disable-next-line no-console
        console.warn('Level ""log"" not defined: conflicts with the method ""log"". Use a different level name.');
        return;
      }

      // Define prototype methods for each log level
      // e.g. logger.log('info', msg) <> logger.info(msg)
      DerivedLogger.prototype[level] = function (msg) {
        // Optimize the hot-path which is the single object.
        if (arguments.length === 1) {
          const info = msg && msg.message && msg || { message: msg };
          info.level = info[LEVEL] = level;
          this.write(info);
          return this;
        }

        // Otherwise build argument list which could potentially conform to
        // either:
        // . v3 API: log(obj)
        // 2. v1/v2 API: log(level, msg, ... [string interpolate], [{metadata}], [callback])
        return this.log.apply(this, [level]
          .concat(Array.prototype.slice.call(arguments)));
      };
    });","level => {
      debug('Define prototype method for ""%s""', level);
      if (level === 'log') {
        // eslint-disable-next-line no-console
        console.warn('Level ""log"" not defined: conflicts with the method ""log"". Use a different level name.');
        return;
      }

      // Define prototype methods for each log level
      // e.g. logger.log('info', msg) <> logger.info(msg) & logger.isInfoEnabled()
      // this is not an arrow function so it'll always be called on the instance instead of a fixed place in the prototype chain.
      this[level] = function (...args) {
        // Optimize the hot-path which is the single object.
        if (args.length === 1) {
          const [msg] = args;
          const info = msg && msg.message && msg || { message: msg };
          info.level = info[LEVEL] = level;
          this._addDefaultMeta(info);
          this.write(info);
          return this;
        }

        // When provided nothing assume the empty string
        if (args.length === 0) {
          this.log(level, '');
          return this;
        }

        // Otherwise build argument list which could potentially conform to
        // either:
        // . v3 API: log(obj)
        // 2. v1/v2 API: log(level, msg, ... [string interpolate], [{metadata}], [callback])
        return this.log(level, ...args);
      };

      this[isLevelEnabledFunctionName(level)] = () => this.isLevelEnabled(level);
    }"
13,guidesmiths_rascal,https://github.com/guidesmiths/rascal/commit/1252ca7a4f833129275591b9f399ab136262bcb7,https://github.com/guidesmiths/rascal/commit/84108dcb823eaa431fb597a771b86987b921ed84,"Reinstate prefer-arrow-callback
","Close channels when outstanding messages have been acknowledged
",,1252ca7a4f833129275591b9f399ab136262bcb7,lib/amqp/SubscriberSession.js,"(124, 5)",lib/amqp/SubscriberSession.js,"(124, 5)",84108dcb823eaa431fb597a771b86987b921ed84,lib/amqp/SubscriberSession.js,"(141, 38)",lib/amqp/SubscriberSession.js,,"withConsumerChannel(consumerTag, function(channel, consumerTag, entry) {
      if (entry.doomed) return;
      entry.doomed = true;
      scheduleClose(entry);
    });","withConsumerChannel(consumerTag, (channel, consumerTag, entry) => {
      if (entry.doomed) return;
      entry.doomed = true;
      scheduleClose(entry);
    });","(channel, consumerTag, entry) => {
      if (entry.doomed) return;
      entry.doomed = true;
      scheduleClose(entry);
    }"
14,soajs_soajs.dashboard,https://github.com/soajs/soajs.dashboard/commit/dcd5c9126264b423a9fc638544b52626f26f4478,https://github.com/soajs/soajs.dashboard/commit/660f34cddee93916ce6217ea2e999b334f3ae321,"fixed integration point with soajs.core.drivers based on new strategy
","added support to remove services & secrets when removing an environment with force = true.
",,dcd5c9126264b423a9fc638544b52626f26f4478,lib/environment/index.js,"(531, 4)",lib/environment/index.js,"(531, 4)",660f34cddee93916ce6217ea2e999b334f3ae321,lib/environment/index.js,"(612, 97)",lib/environment/index.js,,"deployer.listServices(options, function (error, services) {
				utils.checkErrorReturn(req.soajs, cbMain, { config: config, error: error }, function () { //utils.checkErrorReturn() is used to handle driver errors
					checkReturnError(req, cbMain, {
						config: config,
						error: services.length > 0,
						code: 906
					}, function() {
						return deleteCdInfo(envRecord, cb);
					});
				});
			});","deployer.execute({'type': 'container', 'driver': options.strategy}, 'listServices', options, (error,services) =>{
				utils.checkErrorReturn(req.soajs, cbMain, { config: config, error: error }, function () {
					checkReturnError(req, cbMain, {
						config: config,
						error: services.length > 0,
						code: 906
					}, function() {
						return deleteCdInfo(envRecord, cb);
					});
				});
			});","(error,services) =>{
				utils.checkErrorReturn(req.soajs, cbMain, { config: config, error: error }, function () {
					checkReturnError(req, cbMain, {
						config: config,
						error: services.length > 0,
						code: 906
					}, function() {
						return deleteCdInfo(envRecord, cb);
					});
				});
			}"
15,signmeup_signmeup,https://github.com/signmeup/signmeup/commit/ab2e528aa8c52283bff4db164a14d6cb382e78ee,https://github.com/signmeup/signmeup/commit/dde8500daa5c49f9c680fd17746faf8684289993,"Update UI components to es6
","Fix arrow functions in onRendered etc.
",,ab2e528aa8c52283bff4db164a14d6cb382e78ee,app/imports/ui/components/modals/editQueueModal/editQueueModal.js,"(7, 1)",app/imports/ui/components/modals/editQueueModal/editQueueModal.js,"(17, 1)",dde8500daa5c49f9c680fd17746faf8684289993,app/imports/ui/components/modals/editQueueModal/editQueueModal.js,"(19, 36)",app/imports/ui/components/modals/editQueueModal/editQueueModal.js,,"Template.editQueueModal.onRendered(function() {
  var data = Template.currentData();
  var locationName = Locations.findOne(data.location).name;

  // Initialize location
  $('.js-location-dropdown')
    .dropdown({
      allowAdditions: true
    })
    .dropdown(""set selected"", locationName);

  // Initialize end time
  var now = moment();
  var defaultDate = data.endTime;
  this.$('.datetimepicker').datetimepicker({
    format: 'h:mm A, MMMM DD',
    defaultDate: defaultDate,
    sideBySide: true,
    stepping: 5
  });
});","Template.editQueueModal.onRendered(() => {
  const data = Template.currentData();
  const locationName = Locations.findOne(data.location).name;

  // Initialize location
  $('.js-location-dropdown')
    .dropdown({
      allowAdditions: true,
    })
    .dropdown('set selected', locationName);

  // Initialize end time
  const defaultDate = data.endTime;
  this.$('.datetimepicker').datetimepicker({
    format: 'h:mm A, MMMM DD',
    defaultDate,
    sideBySide: true,
    stepping: 5,
  });
});","() => {
  const data = Template.currentData();
  const locationName = Locations.findOne(data.location).name;

  // Initialize location
  $('.js-location-dropdown')
    .dropdown({
      allowAdditions: true,
    })
    .dropdown('set selected', locationName);

  // Initialize end time
  const defaultDate = data.endTime;
  this.$('.datetimepicker').datetimepicker({
    format: 'h:mm A, MMMM DD',
    defaultDate,
    sideBySide: true,
    stepping: 5,
  });
}"
16,ghettovoice_vuelayers,https://github.com/ghettovoice/vuelayers/commit/e68891589217c70a3ba1d4058fee76a8ccd3f3eb,https://github.com/ghettovoice/vuelayers/commit/f3b65d42f4668fa97d3896dc4fbc226e44574db3,"fix rollup build script: wrong external resolving
change component exports
","build optimization, split core (#30)
- refactored rollup build script: UMD only as standalone version, ES, CJS for each component, mixin, util and etc. for more granullar builds
- added shared install function
",,e68891589217c70a3ba1d4058fee76a8ccd3f3eb,build/rollup.js,"(39, 17)",build/rollup.js,"(36, 11)",f3b65d42f4668fa97d3896dc4fbc226e44574db3,build/rollup.js,"(26, 44)",build/rollup.js,,"return makeBundle(bundleOptions(format, package, process.env.NODE_ENV))","return prev.then(() => makeBundle(bundleOptions(format, package, process.env.NODE_ENV)))",() => makeBundles(format)
17,auth0_lock-passwordless,https://github.com/auth0/lock-passwordless/commit/f14224b140a00aee4e0e0ff699157743d33707e9,https://github.com/auth0/lock-passwordless/commit/83b334f941ee5d3d80aefdd08b47b5bb26f6f215,"Fix tests
","Activate emailcode test for vcode submit
",,f14224b140a00aee4e0e0ff699157743d33707e9,test/passwordless-email/emailcode.acceptance.test.js,"(231, 7)",test/passwordless-email/emailcode.acceptance.test.js,"(235, 9)",83b334f941ee5d3d80aefdd08b47b5bb26f6f215,test/passwordless-email/emailcode.acceptance.test.js,"(264, 20)",test/passwordless-email/emailcode.acceptance.test.js,,"before(function() {
        u.simulateSingInResponse();
      });","setTimeout(() => {
          u.simulateSingInResponse();
          done();
        }, 500);","() => {
          u.simulateSingInResponse();
          done();
        }"
18,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(835, 1)",Util.js,"(831, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(832, 25)",Util.js,,"exports.splitMessages = function (messages) {
    const fixed = exports.fixMessageLengthNew(messages.join(' '));
    return fixed;
};","exports.splitMessages = (messages) => {
    const fixed = exports.fixMessageLengthNew(messages.join(' '));
    return fixed;
};","(messages) => {
    const fixed = exports.fixMessageLengthNew(messages.join(' '));
    return fixed;
}"
19,soajs_soajs.dashboard,https://github.com/soajs/soajs.dashboard/commit/bbc8a0ad59221139a7e9b342e1bcdf84d3d08d7b,https://github.com/soajs/soajs.dashboard/commit/ec6147494e68b3f1532a901094e3ac0a11d110e1,"update to test cases
","added test cases for add environment
",,bbc8a0ad59221139a7e9b342e1bcdf84d3d08d7b,test/unit/lib/environment/status.test.js,"(748, 2)",test/unit/lib/environment/status.test.js,"(897, 4)",ec6147494e68b3f1532a901094e3ac0a11d110e1,test/unit/lib/environment/status.test.js,"(890, 15)",test/unit/lib/environment/status.test.js,,"after(function() {
		sinon.restore(statusUtils);
		sinon.restore(statusRollback);
	});","setTimeout(() => {
				assert.ok(body);
				sinon.restore(statusUtils);
				sinon.restore(statusRollback);
				done();
			}, timer);","() => {
				assert.ok(body);
				sinon.restore(statusUtils);
				sinon.restore(statusRollback);
				done();
			}"
20,Vaeb_VaeBot,https://github.com/Vaeb/VaeBot/commit/cc96a86d57101bb604479e870ef2f21545173181,https://github.com/Vaeb/VaeBot/commit/f18ecc19fbcb57b3f10f1b99d295f1db04e20055,"Formatting change (for einstein)
","Changed to functions
",,cc96a86d57101bb604479e870ef2f21545173181,Util.js,"(917, 1)",Util.js,"(914, 1)",f18ecc19fbcb57b3f10f1b99d295f1db04e20055,Util.js,"(915, 21)",Util.js,,"exports.getSuffix = function (n) {
    const j = n % 10;
    const k = n % 100;
    if (j === 1 && k !== 11) {
        return `${n}st`;
    }
    if (j === 2 && k !== 12) {
        return `${n}nd`;
    }
    if (j === 3 && k !== 13) {
        return `${n}rd`;
    }
    return `${n}th`;
};","exports.getSuffix = (n) => {
    const j = n % 10;
    const k = n % 100;
    if (j === 1 && k !== 11) {
        return `${n}st`;
    }
    if (j === 2 && k !== 12) {
        return `${n}nd`;
    }
    if (j === 3 && k !== 13) {
        return `${n}rd`;
    }
    return `${n}th`;
};","(n) => {
    const j = n % 10;
    const k = n % 100;
    if (j === 1 && k !== 11) {
        return `${n}st`;
    }
    if (j === 2 && k !== 12) {
        return `${n}nd`;
    }
    if (j === 3 && k !== 13) {
        return `${n}rd`;
    }
    return `${n}th`;
}"
